GEO_ID,County,Mean Income
0500000US47097,"Lauderdale County, Tennessee",49469
0500000US47099,"Lawrence County, Tennessee",53405
0500000US47101,"Lewis County, Tennessee",52639
0500000US47103,"Lincoln County, Tennessee",61014
0500000US47105,"Loudon County, Tennessee",74705
0500000US47107,"McMinn County, Tennessee",58593
0500000US47109,"McNairy County, Tennessee",49865
0500000US47111,"Macon County, Tennessee",55081
0500000US47113,"Madison County, Tennessee",64021
0500000US47115,"Marion County, Tennessee",59882
0500000US47117,"Marshall County, Tennessee",62886
0500000US47119,"Maury County, Tennessee",71001
0500000US47121,"Meigs County, Tennessee",57326
0500000US47123,"Monroe County, Tennessee",53286
0500000US47125,"Montgomery County, Tennessee",69362
0500000US47127,"Moore County, Tennessee",73086
0500000US47129,"Morgan County, Tennessee",55123
0500000US47131,"Obion County, Tennessee",54843
0500000US47133,"Overton County, Tennessee",49885
0500000US47135,"Perry County, Tennessee",69509
0500000US47137,"Pickett County, Tennessee",54047
0500000US47139,"Polk County, Tennessee",59013
0500000US47141,"Putnam County, Tennessee",57962
0500000US47143,"Rhea County, Tennessee",55770
0500000US47145,"Roane County, Tennessee",67077
0500000US47147,"Robertson County, Tennessee",76717
0500000US47149,"Rutherford County, Tennessee",78851
0500000US47151,"Scott County, Tennessee",47174
0500000US47153,"Sequatchie County, Tennessee",58580
0500000US47155,"Sevier County, Tennessee",60087
0500000US47157,"Shelby County, Tennessee",73887
0500000US47159,"Smith County, Tennessee",67641
0500000US47161,"Stewart County, Tennessee",54536
0500000US47163,"Sullivan County, Tennessee",62795
0500000US47165,"Sumner County, Tennessee",85007
0500000US47167,"Tipton County, Tennessee",75662
0500000US47169,"Trousdale County, Tennessee",59870
0500000US47171,"Unicoi County, Tennessee",51747
0500000US47173,"Union County, Tennessee",57030
0500000US47175,"Van Buren County, Tennessee",49322
0500000US47177,"Warren County, Tennessee",54492
0500000US47179,"Washington County, Tennessee",65921
0500000US47181,"Wayne County, Tennessee",50310
0500000US47183,"Weakley County, Tennessee",52040
0500000US47185,"White County, Tennessee",53329
0500000US47187,"Williamson County, Tennessee",144449
0500000US47189,"Wilson County, Tennessee",87807
0500000US48001,"Anderson County, Texas",55852
0500000US48003,"Andrews County, Texas",94962
0500000US48005,"Angelina County, Texas",61152
0500000US48007,"Aransas County, Texas",75471
0500000US48009,"Archer County, Texas",80073
0500000US48011,"Armstrong County, Texas",79808
0500000US48013,"Atascosa County, Texas",73390
0500000US48015,"Austin County, Texas",80769
0500000US48017,"Bailey County, Texas",62434
0500000US48019,"Bandera County, Texas",70305
0500000US48021,"Bastrop County, Texas",78710
0500000US48023,"Baylor County, Texas",60098
0500000US48025,"Bee County, Texas",60273
0500000US48027,"Bell County, Texas",69605
0500000US48029,"Bexar County, Texas",76006
0500000US48031,"Blanco County, Texas",85285
0500000US48033,"Borden County, Texas",85046
0500000US48035,"Bosque County, Texas",65377
0500000US48037,"Bowie County, Texas",67304
0500000US48039,"Brazoria County, Texas",97877
0500000US48041,"Brazos County, Texas",70257
0500000US48043,"Brewster County, Texas",60719
0500000US48045,"Briscoe County, Texas",58155
0500000US48047,"Brooks County, Texas",41408
0500000US48049,"Brown County, Texas",64580
0500000US48051,"Burleson County, Texas",72427
0500000US48053,"Burnet County, Texas",79066
0500000US48055,"Caldwell County, Texas",69537
0500000US48057,"Calhoun County, Texas",70543
0500000US48059,"Callahan County, Texas",59335
0500000US48061,"Cameron County, Texas",53211
0500000US48063,"Camp County, Texas",56091
0500000US48065,"Carson County, Texas",84978
0500000US48067,"Cass County, Texas",56515
0500000US48069,"Castro County, Texas",59313
0500000US48071,"Chambers County, Texas",98290
0500000US48073,"Cherokee County, Texas",60376
0500000US48075,"Childress County, Texas",58832
0500000US48077,"Clay County, Texas",68492
0500000US48079,"Cochran County, Texas",57710
0500000US48081,"Coke County, Texas",53056
0500000US48083,"Coleman County, Texas",64448
0500000US48085,"Collin County, Texas",120691
0500000US48087,"Collingsworth County, Texas",60536
0500000US48089,"Colorado County, Texas",70324
0500000US48091,"Comal County, Texas",98131
0500000US48093,"Comanche County, Texas",60948
0500000US48095,"Concho County, Texas",61808
0500000US48097,"Cooke County, Texas",73257
0500000US48099,"Coryell County, Texas",64278
0500000US48101,"Cottle County, Texas",47243
0500000US48103,"Crane County, Texas",79681
0500000US48105,"Crockett County, Texas",63225
0500000US48107,"Crosby County, Texas",50926
0500000US48109,"Culberson County, Texas",42536
0500000US48111,"Dallam County, Texas",78602
0500000US48113,"Dallas County, Texas",85064
0500000US48115,"Dawson County, Texas",62692
0500000US48117,"Deaf Smith County, Texas",63376
0500000US48119,"Delta County, Texas",63240
0500000US48121,"Denton County, Texas",108579
0500000US48123,"DeWitt County, Texas",81174
0500000US48125,"Dickens County, Texas",57230
0500000US48127,"Dimmit County, Texas",50693
0500000US48129,"Donley County, Texas",57942
0500000US48131,"Duval County, Texas",50374
0500000US48133,"Eastland County, Texas",60741
0500000US48135,"Ector County, Texas",82506
0500000US48137,"Edwards County, Texas",62107
0500000US48139,"Ellis County, Texas",90350
0500000US48141,"El Paso County, Texas",60632
0500000US48143,"Erath County, Texas",67961
0500000US48145,"Falls County, Texas",49617
0500000US48147,"Fannin County, Texas",65077
0500000US48149,"Fayette County, Texas",76017
0500000US48151,"Fisher County, Texas",64120
0500000US48153,"Floyd County, Texas",57642
0500000US48155,"Foard County, Texas",60131
0500000US48157,"Fort Bend County, Texas",123548
0500000US48159,"Franklin County, Texas",67848
0500000US48161,"Freestone County, Texas",67181
0500000US48163,"Frio County, Texas",63369
0500000US48165,"Gaines County, Texas",74857
0500000US48167,"Galveston County, Texas",95026
0500000US48169,"Garza County, Texas",71609
0500000US48171,"Gillespie County, Texas",80569
0500000US48173,"Glasscock County, Texas",94304
0500000US48175,"Goliad County, Texas",76236
0500000US48177,"Gonzales County, Texas",73239
0500000US48179,"Gray County, Texas",66873
0500000US48181,"Grayson County, Texas",70460
0500000US48183,"Gregg County, Texas",67886
0500000US48185,"Grimes County, Texas",72230
0500000US48187,"Guadalupe County, Texas",86049
0500000US48189,"Hale County, Texas",56831
0500000US48191,"Hall County, Texas",54817
0500000US48193,"Hamilton County, Texas",70251
0500000US48195,"Hansford County, Texas",54819
0500000US48197,"Hardeman County, Texas",56979
0500000US48199,"Hardin County, Texas",77772
0500000US48201,"Harris County, Texas",89270
0500000US48203,"Harrison County, Texas",68884
0500000US48205,"Hartley County, Texas",73285
0500000US48207,"Haskell County, Texas",53831
0500000US48209,"Hays County, Texas",85397
0500000US48211,"Hemphill County, Texas",79573
0500000US48213,"Henderson County, Texas",64314
0500000US48215,"Hidalgo County, Texas",56090
0500000US48217,"Hill County, Texas",65716
0500000US48219,"Hockley County, Texas",65147
0500000US48221,"Hood County, Texas",80447
0500000US48223,"Hopkins County, Texas",69253
0500000US48225,"Houston County, Texas",47354
0500000US48227,"Howard County, Texas",71173
0500000US48229,"Hudspeth County, Texas",45074
0500000US48231,"Hunt County, Texas",67512
0500000US48233,"Hutchinson County, Texas",65818
0500000US48235,"Irion County, Texas",75706
0500000US48237,"Jack County, Texas",68400
0500000US48239,"Jackson County, Texas",71786
0500000US48241,"Jasper County, Texas",64734
0500000US48243,"Jeff Davis County, Texas",56213
0500000US48245,"Jefferson County, Texas",68549
0500000US48247,"Jim Hogg County, Texas",51120
0500000US48249,"Jim Wells County, Texas",62151
0500000US48251,"Johnson County, Texas",78174
0500000US48253,"Jones County, Texas",64904
0500000US48255,"Karnes County, Texas",83800
0500000US48257,"Kaufman County, Texas",81752
0500000US48259,"Kendall County, Texas",120877
0500000US48261,"Kenedy County, Texas",40908
0500000US48263,"Kent County, Texas",68737
0500000US48265,"Kerr County, Texas",73327
0500000US48267,"Kimble County, Texas",64992
0500000US48269,"King County, Texas",75557
0500000US48271,"Kinney County, Texas",49372
0500000US48273,"Kleberg County, Texas",58413
0500000US48275,"Knox County, Texas",57553
0500000US48277,"Lamar County, Texas",59148
0500000US48279,"Lamb County, Texas",57348
0500000US48281,"Lampasas County, Texas",73074
0500000US48283,"La Salle County, Texas",79335
0500000US48285,"Lavaca County, Texas",77669
0500000US48287,"Lee County, Texas",67793
0500000US48289,"Leon County, Texas",80589
0500000US48291,"Liberty County, Texas",66052
0500000US48293,"Limestone County, Texas",57409
0500000US48295,"Lipscomb County, Texas",73911
0500000US48297,"Live Oak County, Texas",67552
0500000US48299,"Llano County, Texas",82567
0500000US48301,"Loving County, Texas",75148
0500000US48303,"Lubbock County, Texas",71043
0500000US48305,"Lynn County, Texas",66719
0500000US48307,"McCulloch County, Texas",58607
0500000US48309,"McLennan County, Texas",66650
0500000US48311,"McMullen County, Texas",91265
0500000US48313,"Madison County, Texas",65516
0500000US48315,"Marion County, Texas",60527
0500000US48317,"Martin County, Texas",94582
0500000US48319,"Mason County, Texas",60697
0500000US48321,"Matagorda County, Texas",62232
0500000US48323,"Maverick County, Texas",54137
0500000US48325,"Medina County, Texas",78044
0500000US48327,"Menard County, Texas",51494
0500000US48329,"Midland County, Texas",109874
0500000US48331,"Milam County, Texas",61094
0500000US48333,"Mills County, Texas",60535
0500000US48335,"Mitchell County, Texas",71553
0500000US48337,"Montague County, Texas",68340
0500000US48339,"Montgomery County, Texas",110807
0500000US48341,"Moore County, Texas",63840
0500000US48343,"Morris County, Texas",56797
0500000US48345,"Motley County, Texas",62145
0500000US48347,"Nacogdoches County, Texas",60789
0500000US48349,"Navarro County, Texas",64220
0500000US48351,"Newton County, Texas",54380
0500000US48353,"Nolan County, Texas",66804
0500000US48355,"Nueces County, Texas",74820
0500000US48357,"Ochiltree County, Texas",70352
0500000US48359,"Oldham County, Texas",87324
0500000US48361,"Orange County, Texas",74104
0500000US48363,"Palo Pinto County, Texas",64671
0500000US48365,"Panola County, Texas",67548
0500000US48367,"Parker County, Texas",97384
0500000US48369,"Parmer County, Texas",67600
0500000US48371,"Pecos County, Texas",66605
0500000US48373,"Polk County, Texas",63446
0500000US48375,"Potter County, Texas",60730
0500000US48377,"Presidio County, Texas",39099
0500000US48379,"Rains County, Texas",65103
0500000US48381,"Randall County, Texas",86352
0500000US48383,"Reagan County, Texas",75412
0500000US48385,"Real County, Texas",48791
0500000US48387,"Red River County, Texas",50123
0500000US48389,"Reeves County, Texas",67979
0500000US48391,"Refugio County, Texas",59434
0500000US48393,"Roberts County, Texas",88939
0500000US48395,"Robertson County, Texas",67074
0500000US48397,"Rockwall County, Texas",114436
0500000US48399,"Runnels County, Texas",58250
0500000US48401,"Rusk County, Texas",68838
0500000US48403,"Sabine County, Texas",54131
0500000US48405,"San Augustine County, Texas",55145
0500000US48407,"San Jacinto County, Texas",59016
0500000US48409,"San Patricio County, Texas",71588
0500000US48411,"San Saba County, Texas",63072
0500000US48413,"Schleicher County, Texas",61014
0500000US48415,"Scurry County, Texas",69935
0500000US48417,"Shackelford County, Texas",59257
0500000US48419,"Shelby County, Texas",54312
0500000US48421,"Sherman County, Texas",71238
0500000US48423,"Smith County, Texas",73922
0500000US48425,"Somervell County, Texas",68502
0500000US48427,"Starr County, Texas",47374
0500000US48429,"Stephens County, Texas",62311
0500000US48431,"Sterling County, Texas",66108
0500000US48433,"Stonewall County, Texas",66282
0500000US48435,"Sutton County, Texas",71175
0500000US48437,"Swisher County, Texas",53684
0500000US48439,"Tarrant County, Texas",89207
0500000US48441,"Taylor County, Texas",69401
0500000US48443,"Terrell County, Texas",48627
0500000US48445,"Terry County, Texas",62229
0500000US48447,"Throckmorton County, Texas",62624
0500000US48449,"Titus County, Texas",59775
0500000US48451,"Tom Green County, Texas",72478
0500000US48453,"Travis County, Texas",103148
0500000US48455,"Trinity County, Texas",51359
0500000US48457,"Tyler County, Texas",57233
0500000US48459,"Upshur County, Texas",66328
0500000US48461,"Upton County, Texas",66849
0500000US48463,"Uvalde County, Texas",53379
0500000US48465,"Val Verde County, Texas",62212
0500000US48467,"Van Zandt County, Texas",69340
0500000US48469,"Victoria County, Texas",76886
0500000US48471,"Walker County, Texas",56197
0500000US48473,"Waller County, Texas",78075
0500000US48475,"Ward County, Texas",75278
0500000US48477,"Washington County, Texas",76880
0500000US48479,"Webb County, Texas",59917
0500000US48481,"Wharton County, Texas",70765
0500000US48483,"Wheeler County, Texas",65686
0500000US48485,"Wichita County, Texas",62083
0500000US48487,"Wilbarger County, Texas",59930
0500000US48489,"Willacy County, Texas",45647
0500000US48491,"Williamson County, Texas",101648
0500000US48493,"Wilson County, Texas",89915
0500000US48495,"Winkler County, Texas",70223
0500000US48497,"Wise County, Texas",79497
0500000US48499,"Wood County, Texas",68298
0500000US48501,"Yoakum County, Texas",82418
0500000US48503,"Young County, Texas",64653
0500000US48505,"Zapata County, Texas",52009
0500000US48507,"Zavala County, Texas",39610
0500000US49001,"Beaver County, Utah",64003
0500000US49003,"Box Elder County, Utah",73085
0500000US49005,"Cache County, Utah",72148
0500000US49007,"Carbon County, Utah",60125
0500000US49009,"Daggett County, Utah",78210
0500000US49011,"Davis County, Utah",95480
0500000US49013,"Duchesne County, Utah",72770
0500000US49015,"Emery County, Utah",63028
0500000US49017,"Garfield County, Utah",63928
0500000US49019,"Grand County, Utah",57639
0500000US49021,"Iron County, Utah",62279
0500000US49023,"Juab County, Utah",71620
0500000US49025,"Kane County, Utah",64199
0500000US49027,"Millard County, Utah",77282
0500000US49029,"Morgan County, Utah",110893
0500000US49031,"Piute County, Utah",52929
0500000US49033,"Rich County, Utah",74886
0500000US49035,"Salt Lake County, Utah",92551
0500000US49037,"San Juan County, Utah",59997
0500000US49039,"Sanpete County, Utah",61751
0500000US49041,"Sevier County, Utah",63678
0500000US49043,"Summit County, Utah",147236
0500000US49045,"Tooele County, Utah",79400
0500000US49047,"Uintah County, Utah",80958
0500000US49049,"Utah County, Utah",88432
0500000US49051,"Wasatch County, Utah",101140
0500000US49053,"Washington County, Utah",75180
0500000US49055,"Wayne County, Utah",58130
0500000US49057,"Weber County, Utah",76945
0500000US50001,"Addison County, Vermont",80738
0500000US50003,"Bennington County, Vermont",74969
0500000US50005,"Caledonia County, Vermont",66921
0500000US50007,"Chittenden County, Vermont",91828
0500000US50009,"Essex County, Vermont",52863
0500000US50011,"Franklin County, Vermont",77660
0500000US50013,"Grand Isle County, Vermont",92654
0500000US50015,"Lamoille County, Vermont",78742
0500000US50017,"Orange County, Vermont",72126
0500000US50019,"Orleans County, Vermont",61490
0500000US50021,"Rutland County, Vermont",68615
0500000US50023,"Washington County, Vermont",78720
0500000US50025,"Windham County, Vermont",70714
0500000US50027,"Windsor County, Vermont",78208
0500000US51001,"Accomack County, Virginia",57996
0500000US51003,"Albemarle County, Virginia",107948
0500000US51005,"Alleghany County, Virginia",60513
0500000US51007,"Amelia County, Virginia",74185
0500000US51009,"Amherst County, Virginia",61676
0500000US51011,"Appomattox County, Virginia",68207
0500000US51013,"Arlington County, Virginia",149525
0500000US51015,"Augusta County, Virginia",73950
0500000US51017,"Bath County, Virginia",61463
0500000US51019,"Bedford County, Virginia",78489
0500000US51021,"Bland County, Virginia",63102
0500000US51023,"Botetourt County, Virginia",84029
0500000US51025,"Brunswick County, Virginia",52982
0500000US51027,"Buchanan County, Virginia",43968
0500000US51029,"Buckingham County, Virginia",53984
0500000US51031,"Campbell County, Virginia",65559
0500000US51033,"Caroline County, Virginia",82975
0500000US51035,"Carroll County, Virginia",57780
0500000US51036,"Charles City County, Virginia",89844
0500000US51037,"Charlotte County, Virginia",50140
0500000US51041,"Chesterfield County, Virginia",98678
0500000US51043,"Clarke County, Virginia",99778
0500000US51045,"Craig County, Virginia",64188
0500000US51047,"Culpeper County, Virginia",88970
0500000US51049,"Cumberland County, Virginia",60786
0500000US51051,"Dickenson County, Virginia",53650
0500000US51053,"Dinwiddie County, Virginia",70153
0500000US51057,"Essex County, Virginia",62347
0500000US51059,"Fairfax County, Virginia",153844
0500000US51061,"Fauquier County, Virginia",122640
0500000US51063,"Floyd County, Virginia",61322
0500000US51065,"Fluvanna County, Virginia",101541
0500000US51067,"Franklin County, Virginia",68959
0500000US51069,"Frederick County, Virginia",90356
0500000US51071,"Giles County, Virginia",61973
0500000US51073,"Gloucester County, Virginia",82113
0500000US51075,"Goochland County, Virginia",126796
0500000US51077,"Grayson County, Virginia",47703
0500000US51079,"Greene County, Virginia",85619
0500000US51081,"Greensville County, Virginia",51357
0500000US51083,"Halifax County, Virginia",54456
0500000US51085,"Hanover County, Virginia",105579
0500000US51087,"Henrico County, Virginia",93759
0500000US51089,"Henry County, Virginia",49397
0500000US51091,"Highland County, Virginia",62314
0500000US51093,"Isle of Wight County, Virginia",88211
0500000US51095,"James City County, Virginia",109646
0500000US51097,"King and Queen County, Virginia",65527
0500000US51099,"King George County, Virginia",103832
0500000US51101,"King William County, Virginia",84546
0500000US51103,"Lancaster County, Virginia",77428
0500000US51105,"Lee County, Virginia",47218
0500000US51107,"Loudoun County, Virginia",160726
0500000US51109,"Louisa County, Virginia",78322
0500000US51111,"Lunenburg County, Virginia",49468
0500000US51113,"Madison County, Virginia",75733
0500000US51115,"Mathews County, Virginia",88006
0500000US51117,"Mecklenburg County, Virginia",57561
0500000US51119,"Middlesex County, Virginia",67128
0500000US51121,"Montgomery County, Virginia",75661
0500000US51125,"Nelson County, Virginia",82363
0500000US51127,"New Kent County, Virginia",95882
0500000US51131,"Northampton County, Virginia",61127
0500000US51133,"Northumberland County, Virginia",75188
0500000US51135,"Nottoway County, Virginia",63382
0500000US51137,"Orange County, Virginia",79470
0500000US51139,"Page County, Virginia",61444
0500000US51141,"Patrick County, Virginia",51942
0500000US51143,"Pittsylvania County, Virginia",57814
0500000US51145,"Powhatan County, Virginia",98807
0500000US51147,"Prince Edward County, Virginia",64342
0500000US51149,"Prince George County, Virginia",84555
0500000US51153,"Prince William County, Virginia",122231
0500000US51155,"Pulaski County, Virginia",61930
0500000US51157,"Rappahannock County, Virginia",90406
0500000US51159,"Richmond County, Virginia",61375
0500000US51161,"Roanoke County, Virginia",83540
0500000US51163,"Rockbridge County, Virginia",75313
0500000US51165,"Rockingham County, Virginia",76808
0500000US51167,"Russell County, Virginia",51444
0500000US51169,"Scott County, Virginia",50211
0500000US51171,"Shenandoah County, Virginia",67417
0500000US51173,"Smyth County, Virginia",52526
0500000US51175,"Southampton County, Virginia",65906
0500000US51177,"Spotsylvania County, Virginia",103692
0500000US51179,"Stafford County, Virginia",122695
0500000US51181,"Surry County, Virginia",67559
0500000US51183,"Sussex County, Virginia",54770
0500000US51185,"Tazewell County, Virginia",56037
0500000US51187,"Warren County, Virginia",81796
0500000US51191,"Washington County, Virginia",61489
0500000US51193,"Westmoreland County, Virginia",75446
0500000US51195,"Wise County, Virginia",53330
0500000US51197,"Wythe County, Virginia",63002
0500000US51199,"York County, Virginia",104724
0500000US51510,"Alexandria city, Virginia",127734
0500000US51520,"Bristol city, Virginia",51983
0500000US51530,"Buena Vista city, Virginia",50088
0500000US51540,"Charlottesville city, Virginia",85664
0500000US51550,"Chesapeake city, Virginia",92716
0500000US51570,"Colonial Heights city, Virginia",67430
0500000US51580,"Covington city, Virginia",56384
0500000US51590,"Danville city, Virginia",50300
0500000US51595,"Emporia city, Virginia",45698
0500000US51600,"Fairfax city, Virginia",132435
0500000US51610,"Falls Church city, Virginia",181724
0500000US51620,"Franklin city, Virginia",58059
0500000US51630,"Fredericksburg city, Virginia",86820
0500000US51640,"Galax city, Virginia",49125
0500000US51650,"Hampton city, Virginia",68776
0500000US51660,"Harrisonburg city, Virginia",60920
0500000US51670,"Hopewell city, Virginia",53391
0500000US51678,"Lexington city, Virginia",57050
0500000US51680,"Lynchburg city, Virginia",61086
0500000US51683,"Manassas city, Virginia",93608
0500000US51685,"Manassas Park city, Virginia",94472
0500000US51690,"Martinsville city, Virginia",52429
0500000US51700,"Newport News city, Virginia",66183
0500000US51710,"Norfolk city, Virginia",69410
0500000US51720,"Norton city, Virginia",44829
0500000US51730,"Petersburg city, Virginia",50193
0500000US51735,"Poquoson city, Virginia",103661
0500000US51740,"Portsmouth city, Virginia",61052
0500000US51750,"Radford city, Virginia",56298
0500000US51760,"Richmond city, Virginia",71732
0500000US51770,"Roanoke city, Virginia",59205
0500000US51775,"Salem city, Virginia",75752
0500000US51790,"Staunton city, Virginia",66313
0500000US51800,"Suffolk city, Virginia",86685
0500000US51810,"Virginia Beach city, Virginia",93675
0500000US51820,"Waynesboro city, Virginia",58718
0500000US51830,"Williamsburg city, Virginia",88075
0500000US51840,"Winchester city, Virginia",75613
0500000US53001,"Adams County, Washington",61370
0500000US53003,"Asotin County, Washington",65079
0500000US53005,"Benton County, Washington",83941
0500000US53007,"Chelan County, Washington",75117
0500000US53009,"Clallam County, Washington",65858
0500000US53011,"Clark County, Washington",91321
0500000US53013,"Columbia County, Washington",70516
0500000US53015,"Cowlitz County, Washington",67765
0500000US53017,"Douglas County, Washington",77297
0500000US53019,"Ferry County, Washington",54815
0500000US53021,"Franklin County, Washington",76571
0500000US53023,"Garfield County, Washington",57202
0500000US53025,"Grant County, Washington",70214
0500000US53027,"Grays Harbor County, Washington",62610
0500000US53029,"Island County, Washington",82310
0500000US53031,"Jefferson County, Washington",72540
0500000US53033,"King County, Washington",120828
0500000US53035,"Kitsap County, Washington",89103
0500000US53037,"Kittitas County, Washington",67446
0500000US53039,"Klickitat County, Washington",64035
0500000US53041,"Lewis County, Washington",64205
0500000US53043,"Lincoln County, Washington",64904
0500000US53045,"Mason County, Washington",68123
0500000US53047,"Okanogan County, Washington",57131
0500000US53049,"Pacific County, Washington",55824
0500000US53051,"Pend Oreille County, Washington",61815
0500000US53053,"Pierce County, Washington",85781
0500000US53055,"San Juan County, Washington",87861
0500000US53057,"Skagit County, Washington",81114
0500000US53059,"Skamania County, Washington",72490
0500000US53061,"Snohomish County, Washington",99907
0500000US53063,"Spokane County, Washington",73704
0500000US53065,"Stevens County, Washington",62370
0500000US53067,"Thurston County, Washington",84316
0500000US53069,"Wahkiakum County, Washington",68660
0500000US53071,"Walla Walla County, Washington",73555
0500000US53073,"Whatcom County, Washington",76439
0500000US53075,"Whitman County, Washington",58665
0500000US53077,"Yakima County, Washington",66331
0500000US54001,"Barbour County, West Virginia",55171
0500000US54003,"Berkeley County, West Virginia",72871
0500000US54005,"Boone County, West Virginia",52007
0500000US54007,"Braxton County, West Virginia",53644
0500000US54009,"Brooke County, West Virginia",58298
0500000US54011,"Cabell County, West Virginia",56507
0500000US54013,"Calhoun County, West Virginia",49830
0500000US54015,"Clay County, West Virginia",44172
0500000US54017,"Doddridge County, West Virginia",61118
0500000US54019,"Fayette County, West Virginia",51429
0500000US54021,"Gilmer County, West Virginia",48290
0500000US54023,"Grant County, West Virginia",53321
0500000US54025,"Greenbrier County, West Virginia",53919
0500000US54027,"Hampshire County, West Virginia",52857
0500000US54029,"Hancock County, West Virginia",58024
0500000US54031,"Hardy County, West Virginia",66426
0500000US54033,"Harrison County, West Virginia",67459
0500000US54035,"Jackson County, West Virginia",59796
0500000US54037,"Jefferson County, West Virginia",92433
0500000US54039,"Kanawha County, West Virginia",65129
0500000US54041,"Lewis County, West Virginia",54338
0500000US54043,"Lincoln County, West Virginia",49783
0500000US54045,"Logan County, West Virginia",52773
0500000US54047,"McDowell County, West Virginia",36874
0500000US54049,"Marion County, West Virginia",63042
0500000US54051,"Marshall County, West Virginia",60023
0500000US54053,"Mason County, West Virginia",52880
0500000US54055,"Mercer County, West Virginia",51002
0500000US54057,"Mineral County, West Virginia",55538
0500000US54059,"Mingo County, West Virginia",44297
0500000US54061,"Monongalia County, West Virginia",75862
0500000US54063,"Monroe County, West Virginia",52154
0500000US54065,"Morgan County, West Virginia",65577
0500000US54067,"Nicholas County, West Virginia",51925
0500000US54069,"Ohio County, West Virginia",70333
0500000US54071,"Pendleton County, West Virginia",55805
0500000US54073,"Pleasants County, West Virginia",71201
0500000US54075,"Pocahontas County, West Virginia",54379
0500000US54077,"Preston County, West Virginia",61137
0500000US54079,"Putnam County, West Virginia",78433
0500000US54081,"Raleigh County, West Virginia",58536
0500000US54083,"Randolph County, West Virginia",59478
0500000US54085,"Ritchie County, West Virginia",57830
0500000US54087,"Roane County, West Virginia",50639
0500000US54089,"Summers County, West Virginia",47176
0500000US54091,"Taylor County, West Virginia",58916
0500000US54093,"Tucker County, West Virginia",52580
0500000US54095,"Tyler County, West Virginia",58731
0500000US54097,"Upshur County, West Virginia",53813
0500000US54099,"Wayne County, West Virginia",51853
0500000US54101,"Webster County, West Virginia",45234
0500000US54103,"Wetzel County, West Virginia",55411
0500000US54105,"Wirt County, West Virginia",49126
0500000US54107,"Wood County, West Virginia",63271
0500000US54109,"Wyoming County, West Virginia",50909
0500000US55001,"Adams County, Wisconsin",57609
0500000US55003,"Ashland County, Wisconsin",55692
0500000US55005,"Barron County, Wisconsin",66277
0500000US55007,"Bayfield County, Wisconsin",65004
0500000US55009,"Brown County, Wisconsin",77046
0500000US55011,"Buffalo County, Wisconsin",68951
0500000US55013,"Burnett County, Wisconsin",61369
0500000US55015,"Calumet County, Wisconsin",86147
0500000US55017,"Chippewa County, Wisconsin",70227
0500000US55019,"Clark County, Wisconsin",64886
0500000US55021,"Columbia County, Wisconsin",79421
0500000US55023,"Crawford County, Wisconsin",62821
0500000US55025,"Dane County, Wisconsin",92547
0500000US55027,"Dodge County, Wisconsin",70546
0500000US55029,"Door County, Wisconsin",76803
0500000US55031,"Douglas County, Wisconsin",65417
0500000US55033,"Dunn County, Wisconsin",69995
0500000US55035,"Eau Claire County, Wisconsin",71690
0500000US55037,"Florence County, Wisconsin",66990
0500000US55039,"Fond du Lac County, Wisconsin",73818
0500000US55041,"Forest County, Wisconsin",54980
0500000US55043,"Grant County, Wisconsin",64487
0500000US55045,"Green County, Wisconsin",76953
0500000US55047,"Green Lake County, Wisconsin",66080
0500000US55049,"Iowa County, Wisconsin",81455
0500000US55051,"Iron County, Wisconsin",54461
0500000US55053,"Jackson County, Wisconsin",64879
0500000US55055,"Jefferson County, Wisconsin",75975
0500000US55057,"Juneau County, Wisconsin",65299
0500000US55059,"Kenosha County, Wisconsin",79118
0500000US55061,"Kewaunee County, Wisconsin",72630
0500000US55063,"La Crosse County, Wisconsin",76184
0500000US55065,"Lafayette County, Wisconsin",70488
0500000US55067,"Langlade County, Wisconsin",57685
0500000US55069,"Lincoln County, Wisconsin",66849
0500000US55071,"Manitowoc County, Wisconsin",65889
0500000US55073,"Marathon County, Wisconsin",77678
0500000US55075,"Marinette County, Wisconsin",59119
0500000US55077,"Marquette County, Wisconsin",59724
0500000US55078,"Menominee County, Wisconsin",63588
0500000US55079,"Milwaukee County, Wisconsin",67364
0500000US55081,"Monroe County, Wisconsin",69539
0500000US55083,"Oconto County, Wisconsin",68942
0500000US55085,"Oneida County, Wisconsin",73205
0500000US55087,"Outagamie County, Wisconsin",79646
0500000US55089,"Ozaukee County, Wisconsin",117637
0500000US55091,"Pepin County, Wisconsin",67649
0500000US55093,"Pierce County, Wisconsin",85999
0500000US55095,"Polk County, Wisconsin",69647
0500000US55097,"Portage County, Wisconsin",72790
0500000US55099,"Price County, Wisconsin",58668
0500000US55101,"Racine County, Wisconsin",76902
0500000US55103,"Richland County, Wisconsin",61592
0500000US55105,"Rock County, Wisconsin",69229
0500000US55107,"Rusk County, Wisconsin",55339
0500000US55109,"St. Croix County, Wisconsin",96820
0500000US55111,"Sauk County, Wisconsin",70958
0500000US55113,"Sawyer County, Wisconsin",67130
0500000US55115,"Shawano County, Wisconsin",66274
0500000US55117,"Sheboygan County, Wisconsin",72900
0500000US55119,"Taylor County, Wisconsin",64338
0500000US55121,"Trempealeau County, Wisconsin",67911
0500000US55123,"Vernon County, Wisconsin",66252
0500000US55125,"Vilas County, Wisconsin",63166
0500000US55127,"Walworth County, Wisconsin",76997
